feature,importance
their struggles while,2.0925101928970236e-17
from simon,2.0925101928970236e-17
from simon pegg,2.0925101928970236e-17
the two musicians,2.0925101928970236e-17
the two,2.0925101928970236e-17
two,2.0925101928970236e-17
but some critics,2.0925101928970236e-17
strong performances the,2.0925101928970236e-17
explores the relationship,2.0925101928970236e-17
of schizophrenia is,2.0925101928970236e-17
watch but its,2.0925101928970236e-17
honest and,2.0925101928970236e-17
about musician mental,2.0925101928970236e-17
plot is murky,2.0925101928970236e-17
directed by,2.0816681711721685e-17
comes,2.0599841277224584e-17
the film love,2.0599841277224584e-17
giallo,2.0599841277224584e-17
who comes back,2.0599841277224584e-17
some reviewers enjoying,2.0599841277224584e-17
film love,2.0599841277224584e-17
the giallo,2.0599841277224584e-17
the over the,2.0599841277224584e-17
original with some,2.0599841277224584e-17
patient who,2.0599841277224584e-17
who comes,2.0599841277224584e-17
patient,2.0599841277224584e-17
loud,2.0599841277224584e-17
story and gothic,2.0599841277224584e-17
the 1978 horror,2.0599841277224584e-17
patient who comes,2.0599841277224584e-17
on the giallo,2.0599841277224584e-17
originality overall the,2.0599841277224584e-17
the giallo esque,2.0599841277224584e-17
of originality overall,2.0599841277224584e-17
the dead,2.0599841277224584e-17
originality overall,2.0599841277224584e-17
well staged nastiness,2.0599841277224584e-17
the style and,2.0599841277224584e-17
nastiness unique story,2.0599841277224584e-17
nastiness unique,2.0599841277224584e-17
nastiness,2.0599841277224584e-17
staged,2.0599841277224584e-17
staged nastiness,2.0599841277224584e-17
staged nastiness unique,2.0599841277224584e-17
well staged,2.0599841277224584e-17
with particular highlight,2.0599841277224584e-17
pino donaggio however,2.0599841277224584e-17
of the 1978,2.0599841277224584e-17
unique story and,2.0599841277224584e-17
the dead the,2.0599841277224584e-17
particular highlight,2.0599841277224584e-17
particular highlight on,2.0599841277224584e-17
woody,1.9949319973733282e-17
woody allen,1.9949319973733282e-17
is horror,1.9949319973733282e-17
celebrities visiting an,1.973247953923618e-17
celebrities visiting,1.973247953923618e-17
visiting an average,1.973247953923618e-17
visiting,1.973247953923618e-17
visiting an,1.973247953923618e-17
and redemption,1.951563910473908e-17
on politics,1.951563910473908e-17
genre and,1.951563910473908e-17
one of,1.9081958235744878e-17
film focus,1.8648277366750676e-17
the film focus,1.8648277366750676e-17
and nuanced portrayal,1.85940672581264e-17
nuanced portrayal of,1.85940672581264e-17
nuanced portrayal,1.85940672581264e-17
they praise the,1.8431436932253575e-17
role,1.8431436932253575e-17
keep the,1.8214596497756474e-17
if,1.8214596497756474e-17
even if,1.8214596497756474e-17
keep,1.8214596497756474e-17
of depth,1.7943545954635098e-17
poor execution,1.7943545954635098e-17
ride while others,1.7943545954635098e-17
ride while,1.7943545954635098e-17
lack of depth,1.7943545954635098e-17
are criticized for,1.7780915628762273e-17
are criticized,1.7780915628762273e-17
suffering,1.7780915628762273e-17
protagonist,1.7780915628762273e-17
entertainment,1.7780915628762273e-17
the protagonist,1.7780915628762273e-17
as the protagonist,1.7780915628762273e-17
many reviewers appreciate,1.7564075194265172e-17
form,1.734723475976807e-17
overall the film,1.734723475976807e-17
honest,1.7198156961051314e-17
obsession with fame,1.713039432527097e-17
tv stations,1.713039432527097e-17
with low,1.713039432527097e-17
of all time,1.713039432527097e-17
some criticisms about,1.713039432527097e-17
of all,1.713039432527097e-17
thriller that fails,1.713039432527097e-17
directed by william,1.713039432527097e-17
narrative the,1.713039432527097e-17
of an engrossing,1.713039432527097e-17
by william,1.713039432527097e-17
tabloidism and information,1.713039432527097e-17
narrative the documentary,1.713039432527097e-17
meandering and overly,1.713039432527097e-17
serves as warning,1.713039432527097e-17
the country tv,1.713039432527097e-17
the country,1.713039432527097e-17
ultimately failing,1.713039432527097e-17
ultimately failing to,1.713039432527097e-17
meandering and,1.713039432527097e-17
with fame but,1.713039432527097e-17
the conflict,1.713039432527097e-17
the british ability,1.713039432527097e-17
the british resilience,1.713039432527097e-17
william wyler the,1.713039432527097e-17
the conflict directed,1.713039432527097e-17
william wyler,1.713039432527097e-17
tv stations and,1.713039432527097e-17
dramatic,1.713039432527097e-17
overly facile,1.713039432527097e-17
war despite some,1.713039432527097e-17
unchecked media influence,1.713039432527097e-17
the war despite,1.713039432527097e-17
tendency to be,1.713039432527097e-17
of greer,1.713039432527097e-17
tendency to,1.713039432527097e-17
of greer garson,1.713039432527097e-17
tendency,1.713039432527097e-17
performance of greer,1.713039432527097e-17
of unchecked media,1.713039432527097e-17
of unchecked,1.713039432527097e-17
highly acclaimed,1.713039432527097e-17
media influence,1.713039432527097e-17
of the finest,1.713039432527097e-17
of the country,1.713039432527097e-17
of the conflict,1.713039432527097e-17
war despite,1.713039432527097e-17
tabloidism and,1.713039432527097e-17
war ii film,1.713039432527097e-17
most effective,1.713039432527097e-17
media influence the,1.713039432527097e-17
most effective propaganda,1.713039432527097e-17
war the performance,1.713039432527097e-17
warning,1.713039432527097e-17
warning about,1.713039432527097e-17
warning about the,1.713039432527097e-17
useful introduction to,1.713039432527097e-17
useful introduction,1.713039432527097e-17
useful,1.713039432527097e-17
wyler,1.713039432527097e-17
wyler the,1.713039432527097e-17
offering fascinating look,1.713039432527097e-17
offering fascinating,1.713039432527097e-17
the italian culture,1.713039432527097e-17
of doom,1.713039432527097e-17
minister media empire,1.713039432527097e-17
of fame tabloidism,1.713039432527097e-17
of fame,1.713039432527097e-17
minister media,1.713039432527097e-17
particularly in,1.713039432527097e-17
of doom despite,1.713039432527097e-17
videocracy directed by,1.713039432527097e-17
miniver is highly,1.713039432527097e-17
media empire,1.713039432527097e-17
videocracy directed,1.713039432527097e-17
on the british,1.713039432527097e-17
the protagonist kay,1.713039432527097e-17
overly facile with,1.713039432527097e-17
tabloidism,1.713039432527097e-17
intensity,1.713039432527097e-17
particularly in its,1.713039432527097e-17
with low score,1.713039432527097e-17
stations,1.713039432527097e-17
unchecked media,1.713039432527097e-17
unchecked,1.713039432527097e-17
mixed bag offering,1.713039432527097e-17
film is generally,1.713039432527097e-17
stations and magazines,1.713039432527097e-17
wyler the film,1.713039432527097e-17
stations and,1.713039432527097e-17
media empire and,1.713039432527097e-17
that is both,1.702197410802242e-17
around,1.691355389077387e-17
is disappointing,1.6479873021779667e-17
oasis explores,1.6479873021779667e-17
it may be,1.6479873021779667e-17
oasis explores the,1.6479873021779667e-17
yu,1.6479873021779667e-17
jessica yu,1.6479873021779667e-17
the oasis explores,1.6479873021779667e-17
film has been,1.6479873021779667e-17
exploration of the,1.6479873021779667e-17
the movie the,1.6263032587282567e-17
documentary is considered,1.6263032587282567e-17
commended for its,1.6263032587282567e-17
first,1.6046192152785466e-17
heavy,1.6046192152785466e-17
and exploration of,1.5829351718288365e-17
and exploration,1.5829351718288365e-17
the global water,1.5612511283791264e-17
statistics and,1.5612511283791264e-17
overconsumption the film,1.5612511283791264e-17
yu presents information,1.5612511283791264e-17
overlooked,1.5612511283791264e-17
statistics and personalities,1.5612511283791264e-17
overlooked issue,1.5612511283791264e-17
on critical,1.5612511283791264e-17
the contributions of,1.5612511283791264e-17
second half,1.5612511283791264e-17
the global,1.5612511283791264e-17
of statistics and,1.5612511283791264e-17
of statistics,1.5612511283791264e-17
well made documentary,1.5612511283791264e-17
of addressing,1.5612511283791264e-17
of addressing the,1.5612511283791264e-17
on critical and,1.5612511283791264e-17
addressing,1.5612511283791264e-17
minds of those,1.5612511283791264e-17
well known,1.5612511283791264e-17
of whom are,1.5612511283791264e-17
of whom,1.5612511283791264e-17
of water shortage,1.5612511283791264e-17
addressing the,1.5612511283791264e-17
some of whom,1.5612511283791264e-17
overconsumption the,1.5612511283791264e-17
of those who,1.5612511283791264e-17
of those,1.5612511283791264e-17
some of,1.5612511283791264e-17
the problem,1.5612511283791264e-17
personalities,1.5612511283791264e-17
statistics,1.5612511283791264e-17
often overlooked,1.5612511283791264e-17
often overlooked issue,1.5612511283791264e-17
the problem it,1.5612511283791264e-17
oasis is,1.5612511283791264e-17
personalities some,1.5612511283791264e-17
otherhood is,1.5612511283791264e-17
oasis is thoughtful,1.5612511283791264e-17
well known the,1.5612511283791264e-17
personalities some of,1.5612511283791264e-17
yu presents,1.5612511283791264e-17
film by,1.5612511283791264e-17
who are not,1.5612511283791264e-17
minds of,1.5612511283791264e-17
not change the,1.5612511283791264e-17
wide range,1.5612511283791264e-17
not already,1.5612511283791264e-17
not already concerned,1.5612511283791264e-17
shortage and,1.5612511283791264e-17
whom are not,1.5612511283791264e-17
overall last call,1.5612511283791264e-17
of americans to,1.5612511283791264e-17
whom are,1.5612511283791264e-17
whom,1.5612511283791264e-17
shortage and the,1.5612511283791264e-17
the topic while,1.5612511283791264e-17
water crisis but,1.5612511283791264e-17
the contributions,1.5612511283791264e-17
water shortage,1.5612511283791264e-17
the oasis is,1.5612511283791264e-17
water shortage and,1.5612511283791264e-17
on the importance,1.5612511283791264e-17
likely,1.5612511283791264e-17
with the topic,1.5612511283791264e-17
not change,1.5612511283791264e-17
of americans,1.5612511283791264e-17
wide range of,1.5612511283791264e-17
it features,1.5612511283791264e-17
shortage,1.5612511283791264e-17
overall last,1.5612511283791264e-17
good,1.5612511283791264e-17
not well known,1.5612511283791264e-17
minds,1.5612511283791264e-17
the minds,1.5612511283791264e-17
but it,1.5612511283791264e-17
documentary that sheds,1.5612511283791264e-17
and well made,1.5612511283791264e-17
of overconsumption the,1.5612511283791264e-17
the minds of,1.5612511283791264e-17
text describes,1.5178830414797062e-17
family in,1.5178830414797062e-17
describes,1.5178830414797062e-17
the text describes,1.5178830414797062e-17
mosher,1.5178830414797062e-17
filmmaking and,1.474514954580286e-17
storyline is,1.474514954580286e-17
those interested in,1.474514954580286e-17
those interested,1.474514954580286e-17
film the film,1.452830911130576e-17
film titled,1.431146867680866e-17
paced,1.4094628242311558e-17
fast paced,1.4094628242311558e-17
fast,1.4094628242311558e-17
its original,1.3877787807814457e-17
of its original,1.3877787807814457e-17
water,1.3877787807814457e-17
is,1.3877787807814457e-17
parody of its,1.3877787807814457e-17
film is compared,1.3444106938820255e-17
making the,1.3227266504323154e-17
urgent,1.3118846287074604e-17
station,1.3010426069826053e-17
fernanda montenegro,1.3010426069826053e-17
brazilian,1.3010426069826053e-17
fernanda montenegro and,1.3010426069826053e-17
fernanda,1.3010426069826053e-17
as poignant,1.3010426069826053e-17
montenegro and,1.3010426069826053e-17
threadbare,1.3010426069826053e-17
central station,1.3010426069826053e-17
the script,1.2793585635328952e-17
and lacking,1.2793585635328952e-17
is delightful,1.2739375526704677e-17
the 1943,1.2739375526704677e-17
is delightful and,1.2739375526704677e-17
delightful and enjoyable,1.2739375526704677e-17
1943,1.2739375526704677e-17
for the 1943,1.2739375526704677e-17
heist movie that,1.2685165418080402e-17
chaos and,1.2685165418080402e-17
heist movie,1.2685165418080402e-17
budget craft and,1.2685165418080402e-17
subverts genre expectations,1.2685165418080402e-17
cliches,1.2685165418080402e-17
genre role,1.2685165418080402e-17
genre expectations,1.2685165418080402e-17
craft and,1.2685165418080402e-17
conventions and,1.2685165418080402e-17
gender conventions and,1.2685165418080402e-17
movie that subverts,1.2685165418080402e-17
gender conventions,1.2685165418080402e-17
chaos,1.2685165418080402e-17
energy,1.2576745200831851e-17
dark humor,1.2387009820646888e-17
performances particularly from,1.235990476633475e-17
particularly from,1.235990476633475e-17
the horror film,1.235990476633475e-17
horror film patrick,1.235990476633475e-17
cgi,1.235990476633475e-17
time,1.214306433183765e-17
final,1.214306433183765e-17
clarity,1.214306433183765e-17
italian,1.214306433183765e-17
film is also,1.214306433183765e-17
disappointing,1.214306433183765e-17
of chekhov,1.1709383462843448e-17
on stereotypes,1.1275702593849246e-17
watch due to,1.1275702593849246e-17
is praised,1.1275702593849246e-17
stellar,1.1275702593849246e-17
stellar performances,1.1275702593849246e-17
stellar performances and,1.1275702593849246e-17
woman who becomes,1.1275702593849246e-17
stereotypes the ending,1.1275702593849246e-17
still considered,1.1275702593849246e-17
uneasy viewing,1.1275702593849246e-17
on stereotypes the,1.1275702593849246e-17
still considered an,1.1275702593849246e-17
uneasy,1.1275702593849246e-17
weak and,1.1275702593849246e-17
thriller about,1.1275702593849246e-17
watch due,1.1275702593849246e-17
weak and uncomfortable,1.1275702593849246e-17
valiant effort with,1.1275702593849246e-17
valiant,1.1275702593849246e-17
who becomes self,1.1275702593849246e-17
and provocative,1.1275702593849246e-17
attempts,1.1275702593849246e-17
the acting and,1.1275702593849246e-17
valiant effort,1.1275702593849246e-17
